fracture_id,point_idx,coord_x,coord_y,prev_angle,next_angle,prev_length,next_length,curvature,closest_seg_0_p1_x,closest_seg_0_p1_y,closest_seg_0_p2_x,closest_seg_0_p2_y,closest_seg_1_p1_x,closest_seg_1_p1_y,closest_seg_1_p2_x,closest_seg_1_p2_y,closest_seg_2_p1_x,closest_seg_2_p1_y,closest_seg_2_p2_x,closest_seg_2_p2_y,closest_seg_3_p1_x,closest_seg_3_p1_y,closest_seg_3_p2_x,closest_seg_3_p2_y
30.0,5,794226.8124593385,959907.6875584276,-2.3592174507857964,0.0,146.19493459928535,0.0,0.010307799868868324,793921.6250775866,959130.1874730064,793999.3749220856,959334.5000565128,793792.1873443387,958486.1251128464,793921.6250775866,959130.1874730064,793312.1873200871,959427.3125349284,793105.875068672,959226.3126088456,793425.3124219216,959176.0000454262,793291.312689919,959163.8750696778
33.0,0,793890.8124751709,945788.8125810102,0.0,0.6140758637714391,0.0,220.082692793534,0.0,793835.3125861697,945384.125070177,793835.3125861697,945384.125070177,793393.3751498386,945969.3748839274,793393.3751498386,945969.3748839274,794509.3748863377,945727.8123749272,794509.3748863377,945727.8123749272,793436.6873991713,945320.3748695924,793436.6873991713,945320.3748695924
33.0,1,794070.6874435022,945915.6249914244,-2.527516789818354,0.7051039710986112,220.082692793534,433.08408521486007,0.0,794509.3748863377,945727.8123749272,794421.8750613369,945983.6248554288,793835.3125861697,945384.125070177,793988.6876075044,945001.18751584,793393.3751498386,945969.3748839274,793408.3124559224,945942.9999366776,793436.6873991713,945320.3748695924,793406.8124589212,945382.3750736788
33.0,2,794400.5001040883,946196.3124221788,-2.436488682491182,0.7925813904295266,433.08408521486007,233.79320762675442,0.004674748124114192,794421.8750613369,945983.6248554288,794398.187444672,946133.1248845086,794509.3748863377,945727.8123749272,794421.8750613369,945983.6248554288,793835.3125861697,945384.125070177,793988.6876075044,945001.18751584,793393.3751498386,945969.3748839274,793408.3124559224,945942.9999366776
33.0,3,794564.6251039207,946362.8124172612,-2.349011263160267,0.7335603935936459,233.79320762675442,342.8770485545145,0.0045837180625168325,794421.8750613369,945983.6248554288,794398.187444672,946133.1248845086,794509.3748863377,945727.8123749272,794421.8750613369,945983.6248554288,793835.3125861697,945384.125070177,793988.6876075044,945001.18751584,793393.3751498386,945969.3748839274,793408.3124559224,945942.9999366776
33.0,4,794819.3125866689,946592.37495026,-2.4080322599961472,0.7271544633417882,342.8770485545145,365.1770479183964,0.005347711787165555,794421.8750613369,945983.6248554288,794398.187444672,946133.1248845086,794509.3748863377,945727.8123749272,794421.8750613369,945983.6248554288,795682.6248364188,947274.6875620112,795810.3125731722,947196.3750545904,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596
33.0,5,795092.12503317,946835.1251209304,-2.414438190248005,0.6948771474804122,365.1770479183964,403.82020636515944,0.00442791420173949,795682.6248364188,947274.6875620112,795810.3125731722,947196.3750545904,794421.8750613369,945983.6248554288,794398.187444672,946133.1248845086,794509.3748863377,945727.8123749272,794421.8750613369,945983.6248554288,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596
33.0,6,795402.3124049194,947093.6875959262,-2.4467155061093813,0.661144898602541,403.82020636515944,374.7834377182186,0.004043862656065783,795682.6248364188,947274.6875620112,795810.3125731722,947196.3750545904,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596,796099.6249866709,947360.3123907596,796148.1248896718,947360.875053674,796148.1248896718,947360.875053674,796247.8750182539,947347.3750806748
33.0,7,795698.1251335032,947323.8124637604,-2.480447754987252,0.6977364914337546,374.7834377182186,296.3104246309033,0.003992149158672853,795682.6248364188,947274.6875620112,795810.3125731722,947196.3750545904,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596,796099.6249866709,947360.3123907596,796148.1248896718,947360.875053674,796148.1248896718,947360.875053674,796247.8750182539,947347.3750806748
33.0,8,795925.1873434223,947514.1874110922,-2.4438561621560386,0.7232127570180941,296.3104246309033,189.16346099466466,0.004627540016498983,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796099.6249866709,947360.3123907596,796148.1248896718,947360.875053674
33.0,9,796067.0000519194,947639.3751528412,-2.418379896571699,0.7419663590734946,189.16346099466466,397.99030849479607,0.006419206039696719,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588,796087.1250116713,947606.1248912588,796099.6249866709,947360.3123907596,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796099.6249866709,947360.3123907596,796148.1248896718,947360.875053674
33.0,10,796360.3751213364,947908.3126070946,-2.3996262945162985,0.7106280049118444,397.99030849479607,84.60277208289158,0.005318809378652631,796202.3751092553,948217.4999808446,796175.3751632534,948262.6248905956,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588,796175.3751632534,948262.6248905956,796004.1248495877,948617.3125014232
33.0,11,796424.4999930859,947963.4998326747,-2.4309646486779486,0.5832071545051384,84.60277208289158,36.090706303713986,0.006445337153034824,796202.3751092553,948217.4999808446,796175.3751632534,948262.6248905956,796175.3751632534,948262.6248905956,796004.1248495877,948617.3125014232,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588
33.0,12,796454.6249328367,947983.3751210124,-2.558385499084655,0.7256128773165027,36.090706303713986,141.2758471736871,0.0250163222171502,796202.3751092553,948217.4999808446,796175.3751632534,948262.6248905956,796175.3751632534,948262.6248905956,796004.1248495877,948617.3125014232,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588
33.0,13,796560.3123855032,948077.124933511,-2.4159797762732906,0.5766644187129263,141.2758471736871,136.06625874374993,0.01693735132517602,796202.3751092553,948217.4999808446,796175.3751632534,948262.6248905956,796175.3751632534,948262.6248905956,796004.1248495877,948617.3125014232,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796067.0000519194,947642.8124819248,796087.1250116713,947606.1248912588
33.0,14,796674.3748214208,948151.3124491796,-2.564928234876867,0.44423343990573355,136.06625874374993,418.9784567321737,0.010820425833742427,796202.3751092553,948217.4999808446,796175.3751632534,948262.6248905956,796175.3751632534,948262.6248905956,796004.1248495877,948617.3125014232,796087.1250116713,947606.1248912588,796181.1251517534,947592.124919258,796749.6249990053,948904.8125825896,796779.8749385029,948920.1248879284
33.0,15,797052.687385004,948331.375081174,-2.69735921368406,0.47486953797228926,418.9784567321737,271.47564323681166,0.00543028205768194,796779.8749385029,948920.1248879284,797063.8126908354,949007.1873778404,796749.6249990053,948904.8125825896,796779.8749385029,948920.1248879284,797063.8126908354,949007.1873778404,797201.1874160878,949067.8125846758,797201.1874160878,949067.8125846758,797326.812492922,949156.5000713468
33.0,16,797294.1248942539,948455.4998329282,-2.666723115617504,0.5534548283857272,271.47564323681166,204.75473168577378,0.004506171968907095,796779.8749385029,948920.1248879284,797063.8126908354,949007.1873778404,797063.8126908354,949007.1873778404,797201.1874160878,949067.8125846758,797201.1874160878,949067.8125846758,797326.812492922,949156.5000713468,796749.6249990053,948904.8125825896,796779.8749385029,948920.1248879284
33.0,17,797468.3125380054,948563.1249457598,-2.588137825204066,0.5107748026711183,204.75473168577378,84.25345853142343,0.006436647175063698,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,797063.8126908354,949007.1873778404,797201.1874160878,949067.8125846758,797201.1874160878,949067.8125846758,797326.812492922,949156.5000713468
33.0,18,797541.8123910055,948604.3125274256,-2.630817850918675,0.621538499511686,84.25345853142343,287.4443382903652,0.010724594517148684,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,798050.5000219196,948537.3749972582,798157.8124713376,948518.1873715968,797201.1874160878,949067.8125846758,797326.812492922,949156.5000713468
33.0,19,797775.4999157526,948771.6875207572,-2.520054154078107,0.5794068267900995,287.4443382903652,12.09982084482375,0.008162786902329218,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,798050.5000219196,948537.3749972582,798157.8124713376,948518.1873715968,798157.8124713376,948518.1873715968,798379.6250198372,948491.8750882596
33.0,20,797785.6248955056,948778.3125075102,-2.5621858267996935,0.981341467411744,12.09982084482375,12.030140127150627,0.01034761489195091,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,798050.5000219196,948537.3749972582,798157.8124713376,948518.1873715968,798157.8124713376,948518.1873715968,798379.6250198372,948491.8750882596
33.0,21,797792.3125461712,948788.3124875128,-2.160251186178049,0.7690456254367097,12.030140127150627,183.7838110856568,0.11586958475307439,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,798050.5000219196,948537.3749972582,798157.8124713376,948518.1873715968,798157.8124713376,948518.1873715968,798379.6250198372,948491.8750882596
33.0,22,797924.3749460876,948916.1248959304,-2.3725470281530834,0.8761811972995498,183.7838110856568,261.29145623105865,0.014978995284415953,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,798020.1250826716,948549.6249727608,798050.5000219196,948537.3749972582,798050.5000219196,948537.3749972582,798157.8124713376,948518.1873715968,797629.6248794198,949291.8124647588,797777.312576171,949354.1873400136
33.0,23,798091.6249396689,949116.8751505913,-2.265411456290243,0.0,261.29145623105865,0.0,0.006827347526484341,797964.4998658374,948818.8750904276,798074.6249736696,948792.8751424252,797777.312576171,949354.1873400136,797956.8125452548,949441.1874940916,797956.8125452548,949441.1874940916,798060.3750021718,949507.3750257568,798445.3125525042,949234.874914594,798504.3750984222,949168.1250480936
34.0,0,793987.8126092553,933769.62500526,0.0,0.4672466175734926,0.0,38.85170829895386,0.0,794863.4998342544,933292.6249750108,794863.4998342544,933292.6249750108,793844.8125671707,932641.8749641776,793844.8125671707,932641.8749641776,793099.3750816695,932771.6250327602,793099.3750816695,932771.6250327602,792599.8124325052,933863.1874821782,792599.8124325052,933863.1874821782
34.0,1,794022.4998758361,933787.1249702572,-2.6743460360163005,0.24065768000502852,38.85170829895386,287.66519628539976,0.0,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,794644.1249449216,932419.6250805928,794578.3124125041,932795.3749852628,792599.8124325052,933863.1874821782,792900.624823004,934002.6875312626,793844.8125671707,932641.8749641776,793875.8748410046,932452.3123511748
34.0,2,794301.8749732524,933855.6874971762,-2.9009349735847647,0.29617439367362336,287.66519628539976,223.34953056425496,0.008951592823708188,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534,794644.1249449216,932419.6250805928,794578.3124125041,932795.3749852628,793844.8125671707,932641.8749641776,793875.8748410046,932452.3123511748
34.0,3,794515.4998740889,933920.8750308454,-2.84541825991617,0.3748478904274128,223.34953056425496,137.41684089123532,0.00604140401585413,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534,794644.1249449216,932419.6250805928,794578.3124125041,932795.3749852628,796042.6251006722,933879.3124499246,795551.1250994205,933462.8749625906
34.0,4,794643.3749464191,933971.1875942572,-2.7667447631623805,0.23921345696107688,137.41684089123532,94.69666595278339,0.008496234659487215,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534,796042.6251006722,933879.3124499246,795551.1250994205,933462.8749625906,794644.1249449216,932419.6250805928,794578.3124125041,932795.3749852628
34.0,5,794735.3750905022,933993.624885343,-2.9023791966287162,0.34530280981955686,94.69666595278339,232.47201624363476,0.012979204057138047,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534,796042.6251006722,933879.3124499246,795551.1250994205,933462.8749625906,794644.1249449216,932419.6250805928,794578.3124125041,932795.3749852628
34.0,6,794954.1249810867,934072.3123920112,-2.7962898437702366,0.2696859133657814,232.47201624363476,164.44389731819476,0.009288845476245608,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,796042.6251006722,933879.3124499246,795551.1250994205,933462.8749625906,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534,795628.6876083389,934901.8123734297,795692.1248174198,935416.8123276756
34.0,7,795112.6249921694,934116.1249684244,-2.871906740224012,0.0,164.44389731819476,0.0,0.007729858780023937,796042.6251006722,933879.3124499246,795551.1250994205,933462.8749625906,794863.4998342544,933292.6249750108,794896.3750965856,933187.3748574256,795628.6876083389,934901.8123734297,795692.1248174198,935416.8123276756,794896.3750965856,933187.3748574256,794928.8123676702,932969.37496534
35.0,0,789779.8748309202,959306.8747836798,0.0,-2.545683998816207,0.0,127.16874001730642,0.0,789051.1249760874,959414.000225596,789051.1249760874,959414.000225596,790483.8750633374,959659.00006368,790483.8750633374,959659.00006368,789381.312635921,960150.8750641792,789381.312635921,960150.8750641792,790779.812463589,958876.8123235926,790779.812463589,958876.8123235926
35.0,1,789674.6250414215,959235.4999264256,0.5959086547735862,-2.5919910351194186,127.16874001730642,177.44407406366687,0.0,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,790483.8750633374,959659.00006368,790617.6251239218,959734.8125760928,789381.312635921,960150.8750641792,789386.1249622554,960133.6250986756,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072
35.0,2,789523.3126800023,959142.8124477564,0.5496016184703746,-2.5194472902341567,177.44407406366687,176.2028184910709,0.010164026967485867,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,789005.3124036714,959388.81261193,788935.1248800047,959354.875015758,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592
35.0,3,789380.1249742545,959040.1249890924,0.6221453633556365,-2.709003320227799,176.2028184910709,47.70720870680827,0.008683997939539466,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,789005.3124036714,959388.81261193,788935.1248800047,959354.875015758,788935.1248800047,959354.875015758,788756.49990917,959265.1875310912,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072
35.0,4,789336.8123968355,959020.1250290944,0.4325893333619944,-2.532153707363003,47.70720870680827,346.12567214047516,0.013223804937417618,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,789005.3124036714,959388.81261193,788935.1248800047,959354.875015758,788935.1248800047,959354.875015758,788756.49990917,959265.1875310912,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072
35.0,5,789052.999972336,958822.00009726,0.6094389462267905,-2.579162679450999,346.12567214047516,219.64657416353134,0.0075404529395560835,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788935.1248800047,959354.875015758,788756.49990917,959265.1875310912,788756.49990917,959265.1875310912,788531.0000320859,959144.812443763
35.0,6,788867.1873518378,958704.8750034272,0.5624299741387941,-2.6473334751297886,219.64657416353134,119.62968888461167,0.005471098963205984,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788756.49990917,959265.1875310912,788531.0000320859,959144.812443763,788935.1248800047,959354.875015758,788756.49990917,959265.1875310912
35.0,7,788761.8748984188,958648.1251169294,0.4942591784600047,-2.505940145063401,119.62968888461167,63.68943268974596,0.009063565818119191,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788756.49990917,959265.1875310912,788531.0000320859,959144.812443763,788568.1249578372,957743.3749579266,788196.1877095886,958471.3124784232
35.0,8,788710.6250009201,958610.3125285134,0.6356525085263921,-2.6263815507259016,63.68943268974596,273.86302304308896,0.016403147001637173,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788568.1249578372,957743.3749579266,788196.1877095886,958471.3124784232,788196.1877095886,958471.3124784232,788167.0001039207,958516.3750523404
35.0,9,788472.3124854192,958475.3751343414,0.5152111028638915,0.0,273.86302304308896,0.0,0.00896011007347999,788568.1249578372,957743.3749579266,788196.1877095886,958471.3124784232,788196.1877095886,958471.3124784232,788167.0001039207,958516.3750523404,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592
36.0,0,789051.1249760874,959414.000225596,0.0,-2.63890533043798,0.0,52.2800886911481,0.0,788731.6249589212,958869.5000022576,788731.6249589212,958869.5000022576,789779.8748309202,959306.8747836798,789779.8748309202,959306.8747836798,789381.312635921,960150.8750641792,789381.312635921,960150.8750641792,789116.1248460859,960382.6249287575,789116.1248460859,960382.6249287575
36.0,1,789005.3124036714,959388.81261193,0.5026873231518132,-2.6912096916956223,52.2800886911481,77.96184266938249,0.0,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,789779.8748309202,959306.8747836798,789674.6250414215,959235.4999264256,789381.312635921,960150.8750641792,789386.1249622554,960133.6250986756,789116.1248460859,960382.6249287575,788456.187517669,960435.6874866784
36.0,2,788935.1248800047,959354.875015758,0.45038296189417076,-2.6762669622652484,77.96184266938249,199.8767748177851,0.023727411682608095,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,789674.6250414215,959235.4999264256,789523.3126800023,959142.8124477564,789779.8748309202,959306.8747836798,789674.6250414215,959235.4999264256
36.0,3,788756.49990917,959265.1875310912,0.4653256913245447,-2.651260849461836,199.8767748177851,255.617597622263,0.01125372857696524,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,789523.3126800023,959142.8124477564,789380.1249742545,959040.1249890924,789674.6250414215,959235.4999264256,789523.3126800023,959142.8124477564
36.0,4,788531.0000320859,959144.812443763,0.4903318041279571,0.0,255.617597622263,0.0,0.006842733300180374,788653.3124515042,958962.3748165072,788611.6248708367,959030.875007592,788731.6249589212,958869.5000022576,788653.3124515042,958962.3748165072,788196.1877095886,958471.3124784232,788167.0001039207,958516.3750523404,788568.1249578372,957743.3749579266,788196.1877095886,958471.3124784232
37.0,0,788731.6249589212,958869.5000022576,0.0,2.2713322899590196,0.0,121.48489593294741,0.0,789051.1249760874,959414.000225596,789051.1249760874,959414.000225596,789779.8748309202,959306.8747836798,789779.8748309202,959306.8747836798,788587.6249188371,957687.3750699236,788587.6249188371,957687.3750699236,787487.1251513362,958656.6250999272,787487.1251513362,958656.6250999272
37.0,1,788653.3124515042,958962.3748165072,-0.8702603636307737,2.1174979474657825,121.48489593294741,80.18809488046944,0.0,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,789779.8748309202,959306.8747836798,789674.6250414215,959235.4999264256,787487.1251513362,958656.6250999272,787477.4998425022,958523.3750383408,788587.6249188371,957687.3750699236,788568.1249578372,957743.3749579266
37.0,2,788611.6248708367,959030.875007592,-1.0240947061240109,0.0,80.18809488046944,0.0,0.01485694840855475,789005.3124036714,959388.81261193,788935.1248800047,959354.875015758,789051.1249760874,959414.000225596,789005.3124036714,959388.81261193,788568.1249578372,957743.3749579266,788196.1877095886,958471.3124784232,789674.6250414215,959235.4999264256,789523.3126800023,959142.8124477564
38.0,0,792570.6248268373,959663.6250544264,0.0,-1.5582641745522208,0.0,5.0003826632144,0.0,792798.5000272542,959522.125009343,792798.5000272542,959522.125009343,792728.8751665056,959387.3749507592,792728.8751665056,959387.3749507592,793312.1873200871,959427.3125349284,793312.1873200871,959427.3125349284,793169.4999414198,958936.3748685122,793169.4999414198,958936.3748685122
38.0,1,792570.6874907538,959658.6250644252,1.5833284790375723,-2.400539551470321,5.0003826632144,407.73853747926466,0.0,792798.5000272542,959522.125009343,793038.6248750873,959427.3125349284,792728.8751665056,959387.3749507592,792770.875082504,959377.3123068436,793312.1873200871,959427.3125349284,793105.875068672,959226.3126088456,793425.3124219216,959176.0000454262,793291.312689919,959163.8750696778
38.0,2,792269.875100255,959383.374958761,0.7410531021194721,-2.368962751501796,407.73853747926466,162.6920380132729,0.005593295174082884,792728.8751665056,959387.3749507592,792770.875082504,959377.3123068436,792770.875082504,959377.3123068436,792960.8123666719,959297.1874670908,792798.5000272542,959522.125009343,793038.6248750873,959427.3125349284,793105.875068672,959226.3126088456,793058.500163421,959173.875049673
38.0,3,792153.3750051707,959269.8125218452,0.772629902087997,-2.326406782679715,162.6920380132729,253.74300200381404,0.005452603874297622,792728.8751665056,959387.3749507592,792770.875082504,959377.3123068436,792770.875082504,959377.3123068436,792960.8123666719,959297.1874670908,792798.5000272542,959522.125009343,793038.6248750873,959427.3125349284,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092
38.0,4,791979.3750250861,959085.1248990968,0.8151858709100782,-2.3619557308705947,253.74300200381404,214.78728378676809,0.007443429377849696,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,792643.3750094213,958727.8749574274,792563.1875057556,958624.6874997616
38.0,5,791826.6250025034,958934.1248730124,0.7796369227191983,-2.2826840275149296,214.78728378676809,68.59793715806691,0.006630374002049541,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404
38.0,6,791781.812428087,958882.1873128414,0.8589086260748638,-2.4958457597203427,68.59793715806691,33.3374189691187,0.010812444126526464,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404
38.0,7,791755.1874813363,958862.1250170096,0.6457468938694506,-2.366629927941428,33.3374189691187,143.9926345392544,0.02887249461287372,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404
38.0,8,791652.3123590052,958761.3748904244,0.7749627256483653,-2.3059813104320237,143.9926345392544,103.89890051948399,0.01700906168587828,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404
38.0,9,791582.6248343363,958684.3123805076,0.8356113431577697,-2.3557118313528953,103.89890051948399,274.9317855058688,0.012434164179002167,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404
38.0,10,791388.3125589192,958489.8124414237,0.7858808222368978,-2.3823488045700194,274.9317855058688,419.10419344192377,0.008163602806688649,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092
38.0,11,791084.3125107549,958201.3123622612,0.7592438490197737,-2.3570219611923653,419.10419344192377,213.63451412520155,0.004488556991317812,790846.8749935031,958877.1249870136,791200.1249431707,958810.6874558404,791791.8750720024,958418.6249197572,791706.8125780858,958332.5000920072,790779.812463589,958876.8123235926,790846.8749935031,958877.1249870136,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572
38.0,12,790933.1251490861,958050.3750000969,0.784570692397428,0.0,213.63451412520155,0.0,0.004925397012060206,790338.3123623356,957677.5000896752,790400.8749012537,957595.499925591,790400.8749012537,957595.499925591,790406.1248907521,957582.1876162587,790298.3124423362,957746.6249514295,790338.3123623356,957677.5000896752,790235.8749031723,957892.8749870136,790298.3124423362,957746.6249514295
39.0,0,793312.1873200871,959427.3125349284,0.0,-2.3692361433531866,0.0,288.03769782661425,0.0,793425.3124219216,959176.0000454262,793425.3124219216,959176.0000454262,793544.124848336,959266.8125278428,793544.124848336,959266.8125278428,793169.4999414198,958936.3748685122,793169.4999414198,958936.3748685122,792798.5000272542,959522.125009343,792798.5000272542,959522.125009343
39.0,1,793105.875068672,959226.3126088456,0.7723565102366066,-2.3055162597808243,288.03769782661425,70.6687997600134,0.0,793425.3124219216,959176.0000454262,793291.312689919,959163.8750696778,792798.5000272542,959522.125009343,793038.6248750873,959427.3125349284,793169.4999414198,958936.3748685122,793082.8124507554,958832.1250770092,792728.8751665056,959387.3749507592,792770.875082504,959377.3123068436
39.0,2,793058.500163421,959173.875049673,0.836076393808969,-2.320355663683619,70.6687997600134,609.2987573977608,0.008583232852970865,793291.312689919,959163.8750696778,793193.8748926707,959161.687410012,792770.875082504,959377.3123068436,792960.8123666719,959297.1874670908,793425.3124219216,959176.0000454262,793291.312689919,959163.8750696778,792798.5000272542,959522.125009343,793038.6248750873,959427.3125349284
39.0,3,792643.3750094213,958727.8749574274,0.8212369899061744,-2.2314202535101373,609.2987573977608,130.68162519522716,0.004598433083692504,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,793169.4999414198,958936.3748685122,793082.8124507554,958832.1250770092
39.0,4,792563.1875057556,958624.6874997616,0.9101724000796562,-2.417925752773418,130.68162519522716,40.116486049824225,0.004127694701742625,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,793169.4999414198,958936.3748685122,793082.8124507554,958832.1250770092
39.0,5,792533.1249018386,958598.1248888448,0.7236669008163749,-2.30805324721347,40.116486049824225,44.99740134998564,0.017355812076477715,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572
39.0,6,792502.8749623373,958564.8126195072,0.8335394063763234,-1.9259566066667684,44.99740134998564,28.397543813830545,0.035673210994982475,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572
39.0,7,792492.9999820888,958538.1873446776,1.215636046923025,-2.318226464129123,28.397543813830545,172.3045685686896,0.03825806133519787,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572
39.0,8,792375.8748882525,958411.8125974238,0.8233661894606704,-2.1133947562009707,172.3045685686896,29.412074612338753,0.013826690578329604,792720.4998551719,958395.3123023435,792541.1248858385,958379.3123343438,792230.3748511709,958552.1249808446,791947.1250895858,958591.499902092,792943.1250660866,958430.0002250968,792720.4998551719,958395.3123023435,791947.1250895858,958591.499902092,791791.8750720024,958418.6249197572
