type,value
true,1.5647305571062688
true,-0.9689780916504543
true,-1.0918854638861029
true,0.6444606085971197
true,0.6846615246143404
true,0.6820926992104961
true,-1.0049932662168954
true,-0.3462529957233673
true,-0.2957278811148143
true,-0.22368353347214945
true,-0.10667992176744798
true,-0.3690689673547828
true,-0.1304499026323256
true,-0.17120286057614426
true,-1.473759236183311
true,-1.2499703980788373
true,-1.366912126073344
true,-1.4348503714357173
true,-0.6280137309153628
true,-0.34314781798374816
true,-0.28548436352248024
true,-0.7100103844544355
true,-0.6123810843731811
true,-0.5857142779823584
true,-0.3805063769343963
true,-0.029987311031439645
true,-0.11064521807107694
true,0.009845911995573798
true,0.2515762420476596
true,-0.055742969412533795
true,0.03272484049285285
true,-0.018589488986880696
true,2.108185452363805
true,2.0234595521509404
true,2.542691389621164
true,2.6546057747856815
true,2.4640000080323294
true,1.45324001088631
true,1.3963195518380993
true,1.3571804630465494
true,1.325357009609923
true,1.493417051345239
true,1.4371019743095996
true,1.4749373646371158
true,1.5208992315877072
true,1.4770612390123556
true,1.4084973648896804
true,-2.5302599056429704
true,-2.4118174426164747
true,-2.4761123083613445
true,-2.4501137639816277
true,-2.51677327850812
true,-2.4804743966917817
true,-2.4575675492013853
true,0.5626546961110379
true,0.45337424548676847
true,0.5173604963854698
true,0.5113631628687013
true,0.4563002168159072
true,0.6888792549889039
true,-2.638631085759926
true,-2.5665628832403047
true,-2.530801912555327
true,-2.6040127104943585
true,1.4218360954384204
true,1.4808803872171927
true,1.5444568181279585
true,2.956594808074253
true,2.82416939909878
true,2.7799219508421333
true,-2.6712094182030515
true,-2.763336057922158
true,-2.68383515090848
true,-2.525756191903423
true,-2.603714034666618
true,-2.702617495731959
true,-2.7878377082611037
true,-2.921596166684297
true,-2.993077917027112
true,-2.9865980563141967
true,-2.947903258677486
true,-2.912036083298287
true,-0.606875348184557
true,-0.6597736105159008
true,-0.6844027553927586
true,-0.7457179073322449
true,-0.8879480562971038
true,0.8840125623386709
true,0.7966433641248608
true,0.8441947755650286
true,0.5950695788730307
true,0.635585942581995
true,0.6432037211533763
true,0.6000398359493525
true,-1.469270593040669
true,-1.127348738324905
true,-1.0340682979230067
true,-0.4820291083352776
true,-0.3874942543353967
true,-1.54237577560667
true,-1.5856369632253038
true,0.644029476702908
true,0.7301364693610246
true,0.7789248924135517
true,-1.5716601221852045
true,-1.6073898486238614
true,1.6397487206500105
true,1.6850876533521566
true,1.6240215221633825
true,1.5573527667855913
true,1.4155819391390208
true,2.3828058891211925
true,2.4868936565520996
true,-1.7957531817740364
true,-1.8478259776510395
true,-1.7379651045676519
true,-1.2053303461319
true,-1.5637809636719266
true,-1.0940526999910005
true,-1.4923863540627398
true,2.406041768308481
true,2.426744302278443
true,2.3931120493630065
true,0.3366285335162524
true,0.44084374815580407
true,0.3042640555358986
true,-0.6380013026830769
true,-0.8210988881130256
true,-1.058909334031733
true,-1.1435635075398052
true,0.5619757804807038
true,0.45620212033668633
true,0.49598869587297145
true,0.4070762556304943
true,-2.277429430376454
true,-2.2407751021950286
true,-2.2354954113538974
true,-2.3038360103343267
true,-2.3284331859002694
generated,-1.1034085079906772
generated,-0.28625753136093735
generated,-0.03257286133884887
generated,0.6373901409745149
generated,1.332408593142612
generated,1.4370168627349869
generated,1.0359577454012894
generated,0.8917524590221266
generated,0.8431245915745238
generated,0.8198996445606509
generated,0.8036363430750023
generated,0.7703225592881034
generated,0.6207715333063615
generated,-0.6013683408484518
generated,-1.4723251377840467
generated,-1.3417947246106179
generated,-0.5324279836881285
generated,0.0718973204168572
generated,0.3047841477137913
generated,-0.02340459206107082
generated,0.023034116850818208
generated,0.26160652592886147
generated,0.8528922741519537
generated,1.354369967236655
generated,1.5466914594428098
generated,2.4143493052028244
generated,-2.9210488756643658
generated,-2.5928237945362187
generated,-2.79982525984596
generated,-2.8501627043038416
generated,-2.922493634563674
generated,-3.025320606512082
generated,-3.1049937946823363
generated,-3.0080448878641404
generated,-2.852850592633792
generated,-0.042106187949303424
generated,0.04836304177290591
generated,0.03808238715894101
generated,0.023393326226776166
generated,0.06661399450698578
generated,0.032981771524249616
generated,0.38883212654949023
generated,0.7342286377800881
generated,1.163668931032657
generated,2.453988187011247
generated,-2.831219332695069
generated,-2.743847217588741
generated,-2.891294752645224
generated,-2.9504626259557405
generated,-3.003509507768102
generated,-2.975723049891015
generated,-3.009059268707104
generated,-3.1166291564923476
generated,3.084716356725766
generated,-0.012185273878940224
generated,-0.08603521509126656
generated,0.06067553749890217
generated,0.12514193629426448
generated,0.06985842870523387
generated,0.10290353580342684
generated,0.3942138103296147
generated,0.6424527986399983
generated,1.2683515349434382
generated,3.1206709888277144
generated,-2.852020693799677
generated,-2.847566664656431
generated,-2.989591036988442
generated,-2.9852042329805104
generated,-3.0092485029324374
generated,-2.9865507313020947
generated,-3.0039805585274406
generated,-2.9348430123289604
generated,-2.2280328354802
generated,-2.536863684249182
generated,-2.495940841906457
generated,-2.611776720817054
generated,-2.511584044398906
generated,-2.5504439081330013
generated,-2.757209375799398
generated,-2.5275181696411826
generated,-2.5594094388127604
generated,-2.445436584893493
generated,-2.131959315187196
generated,-2.7926103139984337
generated,-2.6635466594729404
generated,-2.457141478652227
generated,-2.636504920140695
generated,-2.4925879422373205
generated,-2.5070714178763245
generated,-2.719530153192136
generated,-2.633455483215053
generated,-2.444021880773355
generated,-2.569234390965889
generated,0.9565950505354415
generated,0.6785755573398501
generated,0.6292184299495001
generated,0.5689800587132933
generated,0.4829790713546661
generated,0.4363284263612043
generated,0.4325748412848705
generated,0.5085310469824417
generated,0.4978242269072477
generated,0.5771665889220953
generated,0.08434237979908002
generated,-0.19181468818091313
generated,-0.1577019035312378
generated,-0.21234672433110305
generated,-0.20059149891732647
generated,0.4576981983132544
generated,-2.810887824637636
generated,-2.9116848957764603
generated,-3.0671998308159867
generated,3.1308835913548596
generated,-3.130081204616424
generated,-3.0326081255110022
generated,-2.9003259030123894
generated,-2.7983631302410052
generated,-2.881226449086083
generated,-2.7411513706682915
generated,-2.6940149505719306
generated,-2.3146768092686902
generated,-2.477711532878672
generated,-2.6349714078752484
generated,-2.3259699239713187
generated,-2.40841372781355
generated,-2.6142570870285224
generated,-2.8951324832094656
generated,-2.9206416346991646
generated,-2.9600110134469015
generated,-3.0995852293198305
generated,2.326243866334185
generated,0.5497871476039767
generated,0.5170624826123941
generated,0.48729454447154863
generated,0.5031884796031315
generated,0.5582576477433343
generated,0.4849427207065477
generated,0.4520125788351862
generated,0.4677874404075706
generated,0.1571166836872433
generated,-0.14625354708029387
generated,-0.1576273178301971
generated,-0.09844943005623587
generated,0.06218182554682925
generated,0.9060484942820355
generated,-2.8121261751871884
generated,-2.938715823246777
generated,-3.087328376371646
generated,3.1294374637018296
generated,-3.1128844899668544
generated,-3.039195035222908
generated,-2.888826791705783
generated,-2.807983704472912
generated,-2.877612116165468
generated,-2.735628690058012
generated,-2.6941341491423345
generated,-2.318373127475324
generated,-2.477058161950482
generated,-2.630854275563741
generated,-2.3396459291428986
generated,-2.4145067189056526
generated,-2.606218929416958
generated,-2.8921960250919443
generated,-2.9413275944247794
generated,-2.948502698203981
generated,-3.098621643273206
generated,2.0855749345041867
generated,0.5858158631369371
generated,0.5137645196315351
generated,0.4889716947386829
generated,0.5037539745971666
generated,0.5607321609400547
generated,0.4688636565838045
generated,0.4627461392561469
generated,0.4436786734712684
generated,0.12608760346053458
generated,-0.139685257714064
generated,-0.16394865020429664
generated,-0.09346487469951542
generated,0.11249846735343204
generated,1.1775231520963563
generated,-2.801477133662305
generated,-2.955546609624078
generated,-3.096687830822903
generated,3.125448011927392
generated,-3.0985063631718313
generated,-3.0450637838320604
generated,-2.8636658464610427
generated,-2.8264894329218273
generated,-2.8667907122784215
generated,-2.721717146266822
generated,-2.6881515048826623
generated,-2.3008059038159794
generated,-2.4959573055220803
generated,-2.6279910199529644
generated,-2.313259488216124
generated,-2.4283556636063306
generated,-2.629212456318252
generated,-2.9081956284812893
generated,-2.9343370178704373
generated,-2.9602980104821004
generated,-3.117101904213935
generated,1.7144640951227264
generated,0.580587816060318
generated,0.5116029626552361
generated,0.4837631911781425
generated,0.5173440123375165
generated,0.5527680257786428
generated,0.45583173685691775
generated,0.4753122341699887
generated,0.4233256276029104
generated,0.09095374107480828
generated,-0.1333564430455471
generated,-0.17440207337926286
generated,-0.09062658635926209
generated,0.1715181799179478
generated,1.7523749611960595
generated,-2.7982699470948913
generated,-2.9722868626069654
generated,-3.109676725441984
generated,3.1275692069239347
generated,-3.087155423461995
generated,-3.046548548359126
generated,-2.83626897877436
generated,-2.8479267447911205
generated,-2.852468951107229
generated,-2.7102111202903383
generated,-2.680254562555633
generated,-2.2877589194368153
generated,-2.517110813808031
generated,-2.6254278171940073
generated,-2.286290812711089
generated,-2.4441328364685906
generated,-2.6608175631321287
generated,-2.9239730392447547
generated,-2.923495210395704
generated,-2.971327368401038
generated,3.1404780546569593
generated,1.3620883085955906
generated,0.5660408330675796
generated,0.5090885392096957
generated,0.48377080956146257
generated,0.525630740909374
generated,0.5465163022695471
generated,0.4482682107305722
generated,0.4857457490262781
generated,0.4095066828109316
generated,0.05282093045874608
generated,-0.1268705357305202
generated,-0.1831643750065725
generated,-0.08587004842234376
generated,0.2235866441104364
generated,2.4611818571078707
generated,-2.804116076259166
generated,-2.988773730443459
generated,-3.116600714504016
generated,3.1280190645914083
generated,-3.080473226464827
generated,-3.042700600623171
generated,-2.8127429344622152
generated,-2.8643973757008268
generated,-2.842418689726122
generated,-2.702520783192253
generated,-2.6666911956984958
generated,-2.2762427066579174
generated,-2.540530165982444
generated,-2.6208152674088816
generated,-2.278981854308633
generated,-2.458216224990926
generated,-2.6961068637783736
generated,-2.9333476206519205
generated,-2.9122524668833236
generated,-2.9825710266748096
generated,3.1195344897962123
generated,1.150501956274965
generated,0.5501837108851955
generated,0.5053226583083794
generated,0.4873197631119164
generated,0.5255759464105674
generated,0.5444502678790172
generated,0.44570884045651304
generated,0.4892077368967713
generated,0.5288544098167443
generated,0.4145622629274036
generated,0.4923302806007718
generated,0.5719147485261029
generated,0.603090389270448
generated,0.6302458276160975
generated,0.5780163608341072
generated,0.6551962877353733
generated,0.5922409875311018
generated,0.8639712825987509
generated,0.8467947440715796
generated,0.794338788313688
generated,0.8255309953667604
generated,0.8349957543382841
generated,0.8451782000145409
generated,0.7331060814097201
generated,0.546934319523204
generated,0.5133239737861882
generated,0.34619481406168906
generated,0.6272546756857955
generated,0.6809590771206946
generated,0.7423215741811134
generated,0.7104829357630935
generated,0.6647978649545666
generated,0.8791348394412493
generated,0.14302960145806987
generated,0.6127237927284369
generated,0.8202918430599128
generated,-1.3392493084906054
generated,0.3836541649372725
generated,-0.21751197095507113
generated,-1.1336008011644956
generated,-1.9902258435898166
generated,-2.492130398437542
generated,-2.3516218298815574
generated,-2.59841936782911
generated,-2.924060386847049
generated,-3.0718007071681024
generated,3.100725701072226
generated,3.055252804674222
generated,2.9962700915409877
generated,2.9807152656427296
generated,0.8696569412717128
generated,0.28323819670771416
generated,0.07165148725352387
generated,-0.02478270145254101
generated,0.04049560362917617
generated,-0.04886170095940869
generated,-0.003877638453894022
generated,0.04836683531686521
generated,0.09620598449748671
generated,0.03045693833982708
generated,-0.1471386783858946
generated,-2.7276350512533636
generated,-2.948717019706803
generated,-2.9254598800997402
generated,-2.8939739241031677
generated,-2.9245610737567755
generated,-2.9951851141392623
generated,-3.004337126693711
generated,-3.060887514525303
generated,-3.104073462689447
generated,3.037716124029861
generated,2.5873932581965478
generated,0.8240864756629924
generated,-1.070593327552461
generated,-1.2018896559242191
generated,-1.0601350975981296
generated,-1.1362646986114138
generated,-1.045063555744148
generated,-1.0150151369600584
generated,1.6508783549167776
generated,0.45886468635976646
generated,0.014913234819388874
generated,-0.06762669663718483
generated,0.04553728964284447
generated,0.4749549137707682
generated,0.9996457776115573
generated,1.6983085707994017
generated,2.213756959090342
generated,2.959056791171806
generated,-2.735734528988521
generated,-2.7468341930502924
generated,-2.8684627227153934
generated,-2.7702691958961956
generated,-2.8193746010918086
generated,-2.8659975065490326
generated,-3.076728190240246
generated,-2.7911993838653317
generated,0.053778636105511424
generated,0.026254426422658763
generated,0.08534167225601116
generated,0.04644323286517569
generated,0.04128154444430628
generated,0.14040578385830757
generated,0.48640325375863197
generated,0.862203683408017
generated,1.93936123852827
generated,-3.1149220566533073
generated,-2.903825786746574
generated,-2.8416445246629762
generated,-2.988982257778625
generated,-2.9903487662115062
generated,-3.0434455298750547
generated,-3.0223829506914526
generated,-2.9328683606885635
generated,-0.5726386571728498
generated,0.7112300266578302
generated,0.7383696082351404
generated,0.7027519984852965
generated,0.7474898789130877
generated,-0.6962943194288771
generated,0.8911444208168271
generated,1.2244737406110247
generated,0.8929591212870098
generated,0.8590103820764465
generated,0.8139588661730517
generated,0.798497872403453
generated,0.8377012727761465
generated,0.8113888997526363
generated,0.717012612566199
generated,0.6152608698375442
generated,0.6584166986279234
generated,0.8361931420612824
generated,0.7602361988841395
generated,0.7278645718885539
generated,0.6739517629903771
generated,0.7122350348509888
generated,-1.1342635526592373
generated,0.8709563557511415
generated,1.2244738336199636
generated,0.9706993158257065
generated,0.8766183886504134
generated,0.833473619286205
generated,0.8158302502289074
generated,0.8401475577950897
generated,0.8453364354067529
generated,0.7367926033561637
generated,0.5576759871769839
generated,0.5888697300779123
generated,0.5941898433601536
generated,-2.08478024500853
generated,-2.694564017953399
generated,-2.6314597150623387
generated,-2.667657805307298
generated,-2.632126724118474
generated,-2.6742080851114145
generated,-2.5503458290633545
generated,-2.5867415192684122
generated,-2.625785798802226
generated,-1.0191147690908868
generated,-2.3185966981937467
generated,0.7563519871265455
generated,1.0993249421569071
generated,0.7985469460864881
generated,0.7366631452600372
generated,0.6056463053767186
generated,0.5147456836060365
generated,0.4062070577538713
generated,0.4762116436358574
generated,0.522365264708078
generated,0.5019665858290799
generated,0.6219564613028344
generated,-0.058374704730765246
generated,-0.21849047299636085
generated,-0.20476447331848976
generated,-0.2383326841215468
generated,-0.22029551748580484
generated,0.42632166268144595
generated,-2.829192305465117
generated,-3.0464310937095282
generated,-3.12642003394034
generated,3.118517712930759
generated,-3.042576226736048
generated,-2.885501475633547
generated,-2.8331633972199506
generated,-2.836809564386344
generated,-2.7308646542471564
generated,-2.726024953683527
generated,-2.5165564482834877
generated,-2.611190933887911
generated,-2.2907436129004024
generated,-2.047787175486812
generated,-2.8777051074017157
generated,-2.9547957001367164
generated,-2.885767188562941
generated,-2.722319492775206
generated,-2.9011818027554703
generated,0.5346030504852327
generated,0.5247451620787703
generated,0.4989936595616771
generated,0.4092800509343225
generated,0.3875618709875191
generated,0.49366569617085504
generated,0.5353782747735213
generated,0.44427851775066407
generated,0.5281554280378705
generated,0.19135721352920076
generated,-0.17104856269473534
generated,-0.16518446091091724
generated,-0.2042858238514037
generated,-0.10355379231269851
generated,0.2597473441948015
generated,-2.8096358929631746
generated,-2.9525587164208207
generated,-3.1156509788204114
generated,3.1152756096873118
generated,-3.083616377668816
generated,-3.00891903262842
generated,-2.775135666299023
generated,-2.8889966429631904
generated,-2.7661527405786432
generated,-2.718847287549073
generated,-2.6645373086947175
generated,-2.5065476749977917
generated,-2.549660507565844
generated,-1.9688620080752006
generated,-2.553532398745351
generated,-2.97770686716902
generated,-2.9277241101076594
generated,-2.7712960375274296
generated,-2.8050839767415305
generated,1.0199287517569096
generated,0.5176285643691549
generated,0.5212727447385576
generated,0.4511973522558623
generated,0.3663616302930891
generated,0.4379942370487887
generated,0.5262062510706069
generated,0.5030793915373938
generated,0.45810783662776605
generated,0.48059143542014743
generated,-0.057555670605657284
generated,-0.16330434644038982
generated,-0.20784962177968694
generated,-0.12865661752695853
generated,-0.029033301942341418
generated,3.086817676131794
generated,-2.8465901098963493
generated,-3.066047337749077
generated,-3.1355628010867465
generated,3.1221618647335356
generated,-3.041762350451498
generated,-2.874800605786278
generated,-2.841157514917347
generated,-2.832444293093505
generated,-2.727512977230172
generated,-2.724721652546733
generated,-2.514674317705699
generated,-2.613676477600141
generated,-2.2733451063526475
generated,-2.071429292089567
generated,-2.886781044149686
generated,-2.9534220751526408
generated,-2.882335695001073
generated,-2.7241313900651027
generated,-2.912773633918977
generated,0.5346091010508615
generated,0.5234943859784343
generated,0.49709886530648717
generated,0.40710821589176394
generated,0.3886128416262783
generated,0.4963589655096833
generated,0.5358183202319831
generated,0.4416093089113206
generated,0.5327021645630409
generated,0.17111082273923736
generated,-0.17220211087681467
generated,-0.1649904885890783
generated,-0.20212577473699636
generated,-0.10303394576323907
generated,0.2796026485459759
generated,-2.8113400215511
generated,-2.9562851151590346
generated,-3.118977467436754
generated,3.1145291378603446
generated,-3.079966665828968
generated,-3.0024966247419616
generated,-2.7753689844904454
generated,-2.889633589959976
generated,-2.7627659331942924
generated,-2.7205284680353565
generated,-2.655734239920464
generated,-2.5125120863093797
generated,-2.5410360537187704
generated,-1.9607797307359163
generated,-2.5685374993425967
generated,-2.9791900927947332
generated,-2.9274223828925745
generated,-2.768191997666415
generated,-2.810011541755741
generated,0.9497346132715708
generated,0.5183888830985113
generated,0.5195246203562593
generated,0.4482033168537335
generated,0.3669629650668844
generated,0.44012363347427536
generated,0.5274416031185859
generated,0.49996174486535966
generated,0.4600206220360175
generated,0.47120839835086287
generated,-0.06417477024884692
generated,-0.16156947645164588
generated,-0.2100909635314702
generated,-0.1258815789486282
generated,-0.018434535440137886
generated,-3.12202298371625
generated,-2.8490961038187943
generated,-3.0711609096794037
generated,-3.1358837953480334
generated,3.1264239749837155
generated,-3.0428885732597566
generated,-2.8685189198879146
generated,-2.8437094552823816
generated,-2.829984037147799
generated,-2.7256481071958056
generated,-2.724736078622214
generated,-2.5123540747361917
generated,-2.6139636620862574
generated,-2.260747427649602
generated,-2.093928552154836
generated,-2.895280471019608
generated,-2.952051862513208
generated,-2.8757805205393727
generated,-2.7274384941156327
generated,-2.9223886706584836
generated,0.5300504309955646
generated,0.5235877851186876
generated,0.4964931978887514
generated,0.4059268291948868
generated,0.389360343535907
generated,0.4984606908051798
generated,0.5360036477412844
generated,0.4395197264791628
generated,0.5372291945127982
generated,0.15357398652593862
generated,-0.17334286890818518
generated,-0.16594250610721648
generated,-0.19906399899691862
generated,-0.10252865556375702
generated,0.2975369462499695
generated,-2.8128512579512104
generated,-2.960250603650068
generated,-3.121393396054636
generated,3.113824017214655
generated,-3.076825216413873
generated,-2.996968050369591
generated,-2.776243905614558
generated,-2.889398291023229
generated,-2.7599098234410913
generated,0.7361325938552548
generated,0.7257126287435199
generated,0.632135993401877
generated,0.7559184818238527
generated,-0.8349111315847881
generated,0.2533279260311359
generated,1.2356997589784668
generated,1.2259669052300555
generated,0.8935616145211972
generated,0.8582776118020341
generated,0.8260967305433753
generated,0.8171670194007434
generated,0.8680815040953064
generated,0.8413120561782249
generated,0.721072829693032
generated,0.590765441605631
generated,0.5619743543269246
generated,0.5209005337899364
generated,0.47194761964970267
generated,-0.14788216334438015
generated,0.011387364253876393
generated,0.925528964111179
generated,1.2681044669182406
generated,0.9526309985654924
generated,0.8130928918796029
generated,0.8070430350101044
generated,0.7780736771177929
generated,0.9480768461541937
generated,0.8110228409318001
generated,0.7123124468898244
generated,0.6749620199845809
generated,0.7115058789451254
generated,-2.688413836226214
generated,-1.2458453178106004
generated,-0.15528396107487671
generated,-0.014241718300880163
generated,0.7614789630844698
generated,1.3534357629561191
generated,1.4540451532488383
generated,1.0525931698655981
generated,0.9354425090345239
generated,0.862319929490867
generated,0.8273385481444834
generated,0.7392812449265346
generated,0.7383516424827812
generated,0.6216559143092251
generated,0.2034594118775953
generated,-2.1191546007112283
generated,-2.2674919265217905
generated,-2.288412342494538
generated,-2.306321584187223
generated,-2.318924444897216
generated,-2.3500617533307984
generated,-2.36147005402375
generated,-2.3713135036219803
generated,-2.3778615071689875
generated,-1.3166496837115262
generated,-0.1570100777228956
generated,-0.017915394909181776
generated,0.7373026201157503
generated,1.347834573860029
generated,1.470831306875324
generated,1.0773732553553903
generated,0.9550991020212396
generated,0.873680660172836
generated,0.8229341826903578
generated,0.7500828574298671
generated,0.7285513922305424
generated,0.6414864804392842
generated,0.39926067667775667
generated,-2.0292530485654208
generated,-2.2539248189595247
generated,-2.2845053142067413
generated,-2.302199178102289
generated,-2.3160092281132374
generated,-2.3494109971036097
generated,-2.3608364363086918
generated,-2.367258517917444
generated,-2.3741337053135463
generated,1.8715624596769878
generated,1.756912104974499
generated,1.870823069488677
generated,1.767953681476062
generated,1.6539372925059967
generated,1.7140071271887796
generated,1.5876680299873283
